PDB,plddt,6ln2_tmscore,6x18_tmscore,seq_count
af_cluster_compar/GLP1R/msas/GLP1R_045_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_001.pdb,40.55951898734179,0.48144,0.48621,4
af_cluster_compar/GLP1R/msas/GLP1R_089_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_001.pdb,38.47972151898734,0.33479,0.33063,4
af_cluster_compar/GLP1R/msas/GLP1R_026_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_001.pdb,45.245139240506326,0.28851,0.36728,9
af_cluster_compar/GLP1R/msas/GLP1R_050_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_001.pdb,38.073265822784805,0.35934,0.34423,4
af_cluster_compar/GLP1R/msas/GLP1R_089_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_001.pdb,39.010405063291124,0.48505,0.49264,4
af_cluster_compar/GLP1R/msas/GLP1R_025_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_001.pdb,51.78402531645569,0.42529,0.43436,22
af_cluster_compar/GLP1R/msas/GLP1R_059_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_001.pdb,47.24124050632913,0.64809,0.63881,8
af_cluster_compar/GLP1R/msas/GLP1R_015_unrelaxed_rank_005_alphafold2_ptm_model_5_seed_001.pdb,39.08764556962026,0.49657,0.49611,6
af_cluster_compar/GLP1R/msas/GLP1R_098_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_001.pdb,38.36473417721522,0.39441,0.43741,4
af_cluster_compar/GLP1R/msas/GLP1R_004_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_001.pdb,45.842936708860755,0.29826,0.31816,20
af_cluster_compar/GLP1R/msas/GLP1R_093_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_001.pdb,41.31767088607599,0.49032,0.47621,4
af_cluster_compar/GLP1R/msas/GLP1R_120_unrelaxed_rank_005_alphafold2_ptm_model_5_seed_001.pdb,56.501113924050614,0.70002,0.7532,101
af_cluster_compar/GLP1R/msas/GLP1R_090_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_001.pdb,42.98994936708861,0.59311,0.57448,7
af_cluster_compar/GLP1R/msas/GLP1R_018_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_001.pdb,41.220658227848126,0.46759,0.44787,13
af_cluster_compar/GLP1R/msas/GLP1R_069_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_001.pdb,43.87410126582279,0.41746,0.42013,4
af_cluster_compar/GLP1R/msas/GLP1R_095_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_001.pdb,43.566354430379775,0.63704,0.64746,4
af_cluster_compar/GLP1R/msas/GLP1R_077_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_001.pdb,51.26172151898735,0.66422,0.64644,26
af_cluster_compar/GLP1R/msas/GLP1R_062_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_001.pdb,56.24455696202533,0.71906,0.7647,28
af_cluster_compar/GLP1R/msas/GLP1R_012_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_001.pdb,39.38063291139239,0.39989,0.40069,8
af_cluster_compar/GLP1R/msas/GLP1R_069_unrelaxed_rank_005_alphafold2_ptm_model_4_seed_001.pdb,39.94369620253166,0.40195,0.38215,4
af_cluster_compar/GLP1R/msas/GLP1R_071_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_001.pdb,41.76569620253163,0.37784,0.36335,5
af_cluster_compar/GLP1R/msas/GLP1R_136_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_001.pdb,47.20420253164555,0.55618,0.53888,4
af_cluster_compar/GLP1R/msas/GLP1R_136_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_001.pdb,46.984708860759476,0.60034,0.58696,4
af_cluster_compar/GLP1R/msas/GLP1R_009_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_001.pdb,43.50549367088611,0.50181,0.47825,8
af_cluster_compar/GLP1R/msas/GLP1R_140_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_001.pdb,50.207949367088645,0.68992,0.68052,10
af_cluster_compar/GLP1R/msas/GLP1R_124_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_001.pdb,46.56559493670889,0.57256,0.54088,10
af_cluster_compar/GLP1R/msas/GLP1R_054_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_001.pdb,43.23678481012656,0.58858,0.5962,4
af_cluster_compar/GLP1R/msas/GLP1R_144_unrelaxed_rank_005_alphafold2_ptm_model_5_seed_001.pdb,37.896658227848114,0.37884,0.35985,4
af_cluster_compar/GLP1R/msas/GLP1R_044_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_001.pdb,37.04592405063293,0.33037,0.32688,4
af_cluster_compar/GLP1R/msas/GLP1R_148_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_001.pdb,39.0273670886076,0.47855,0.47363,4
af_cluster_compar/GLP1R/msas/GLP1R_032_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_001.pdb,43.34101265822787,0.56289,0.5643,4
af_cluster_compar/GLP1R/msas/GLP1R_077_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_001.pdb,54.40837974683543,0.71005,0.72006,26
af_cluster_compar/GLP1R/msas/GLP1R_029_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_001.pdb,41.4432405063291,0.54333,0.50535,10
af_cluster_compar/GLP1R/msas/GLP1R_144_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_001.pdb,41.54250632911392,0.40083,0.42893,4
af_cluster_compar/GLP1R/msas/GLP1R_061_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_001.pdb,42.36767088607596,0.51454,0.5687,4
af_cluster_compar/GLP1R/msas/GLP1R_028_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_001.pdb,52.49493670886074,0.6856,0.66112,12
af_cluster_compar/GLP1R/msas/GLP1R_015_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_001.pdb,42.88151898734176,0.4307,0.43153,6
af_cluster_compar/GLP1R/msas/GLP1R_073_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_001.pdb,41.67235443037978,0.33577,0.34825,4
af_cluster_compar/GLP1R/msas/GLP1R_096_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_001.pdb,42.04936708860759,0.46995,0.50176,5
af_cluster_compar/GLP1R/msas/GLP1R_041_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_001.pdb,47.93784810126585,0.42014,0.4264,10
af_cluster_compar/GLP1R/msas/GLP1R_068_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_001.pdb,39.94751898734179,0.47034,0.44329,4
af_cluster_compar/GLP1R/msas/GLP1R_045_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_001.pdb,38.287215189873415,0.43679,0.45832,4
af_cluster_compar/GLP1R/msas/GLP1R_139_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_001.pdb,48.37498734177217,0.52854,0.56446,16
af_cluster_compar/GLP1R/msas/GLP1R_080_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_001.pdb,57.94934177215188,0.70743,0.71023,25
af_cluster_compar/GLP1R/msas/GLP1R_019_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_001.pdb,54.400405063291174,0.5703,0.58148,12
af_cluster_compar/GLP1R/msas/GLP1R_116_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_001.pdb,40.60627848101265,0.33862,0.34259,4
af_cluster_compar/GLP1R/msas/GLP1R_089_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_001.pdb,41.026582278481015,0.4985,0.50341,4
af_cluster_compar/GLP1R/msas/GLP1R_091_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_001.pdb,48.564151898734174,0.52349,0.55676,13
af_cluster_compar/GLP1R/msas/GLP1R_145_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_001.pdb,47.99045569620256,0.55489,0.55225,19
af_cluster_compar/GLP1R/msas/GLP1R_136_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_001.pdb,47.408632911392445,0.60037,0.60388,4
af_cluster_compar/GLP1R/msas/GLP1R_129_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_001.pdb,46.04681012658227,0.41286,0.38465,9
af_cluster_compar/GLP1R/msas/GLP1R_038_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_001.pdb,62.271873417721515,0.65523,0.625,56
af_cluster_compar/GLP1R/msas/GLP1R_023_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_001.pdb,61.42589873417719,0.66543,0.68824,42
af_cluster_compar/GLP1R/msas/GLP1R_142_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_001.pdb,70.11751898734177,0.85487,0.83274,17
af_cluster_compar/GLP1R/msas/GLP1R_140_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_001.pdb,54.92888607594936,0.6744,0.68875,10
af_cluster_compar/GLP1R/msas/GLP1R_114_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_001.pdb,65.29192405063291,0.83422,0.80089,16
af_cluster_compar/GLP1R/msas/GLP1R_056_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_001.pdb,39.90339240506326,0.46091,0.47927,7
af_cluster_compar/GLP1R/msas/GLP1R_132_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_001.pdb,46.16463291139238,0.63639,0.63811,8
af_cluster_compar/GLP1R/msas/GLP1R_005_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_001.pdb,53.396835443037965,0.46417,0.44796,60
af_cluster_compar/GLP1R/msas/GLP1R_081_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_001.pdb,47.64630379746833,0.52405,0.56075,5
af_cluster_compar/GLP1R/msas/GLP1R_050_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_001.pdb,35.272253164556986,0.3668,0.36518,4
af_cluster_compar/GLP1R/msas/GLP1R_142_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_001.pdb,66.93460759493667,0.8647,0.83457,17
af_cluster_compar/GLP1R/msas/GLP1R_091_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_001.pdb,45.80716455696206,0.47179,0.54731,13
af_cluster_compar/GLP1R/msas/GLP1R_125_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_001.pdb,46.077443037974696,0.69554,0.70014,4
af_cluster_compar/GLP1R/msas/GLP1R_128_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_001.pdb,50.35055696202532,0.66782,0.68005,12
af_cluster_compar/GLP1R/msas/GLP1R_045_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_001.pdb,42.65283544303797,0.48984,0.53929,4
af_cluster_compar/GLP1R/msas/GLP1R_074_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_001.pdb,42.22070886075949,0.48318,0.51658,4
af_cluster_compar/GLP1R/msas/GLP1R_123_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_001.pdb,49.6938481012658,0.57132,0.59901,17
af_cluster_compar/GLP1R/msas/GLP1R_130_unrelaxed_rank_005_alphafold2_ptm_model_5_seed_001.pdb,61.50083544303801,0.73586,0.75303,31
af_cluster_compar/GLP1R/msas/GLP1R_084_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_001.pdb,44.38010126582276,0.50191,0.49954,5
af_cluster_compar/GLP1R/msas/GLP1R_043_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_001.pdb,54.52506329113926,0.52094,0.54978,83
af_cluster_compar/GLP1R/msas/GLP1R_028_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_001.pdb,50.941316455696196,0.60273,0.59629,12
af_cluster_compar/GLP1R/msas/GLP1R_009_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_001.pdb,43.57217721518983,0.33992,0.30919,8
af_cluster_compar/GLP1R/msas/GLP1R_043_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_001.pdb,57.187012658227864,0.48773,0.52545,83
af_cluster_compar/GLP1R/msas/GLP1R_077_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_001.pdb,55.12432911392407,0.67372,0.69317,26
af_cluster_compar/GLP1R/msas/GLP1R_104_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_001.pdb,49.965088607594936,0.41248,0.39289,23
af_cluster_compar/GLP1R/msas/GLP1R_030_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_001.pdb,61.34205063291137,0.53991,0.53361,119
af_cluster_compar/GLP1R/msas/GLP1R_102_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_001.pdb,40.80283544303797,0.54959,0.53218,4
af_cluster_compar/GLP1R/msas/GLP1R_140_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_001.pdb,54.50579746835443,0.71833,0.69965,10
af_cluster_compar/GLP1R/msas/GLP1R_047_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_001.pdb,54.000860759493655,0.57903,0.54336,16
af_cluster_compar/GLP1R/msas/GLP1R_116_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_001.pdb,42.535594936708925,0.45828,0.45594,4
af_cluster_compar/GLP1R/msas/GLP1R_030_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_001.pdb,62.49605063291138,0.58297,0.55947,119
af_cluster_compar/GLP1R/msas/GLP1R_008_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_001.pdb,40.334025316455694,0.3926,0.35694,4
af_cluster_compar/GLP1R/msas/GLP1R_030_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_001.pdb,60.89635443037976,0.51257,0.50122,119
af_cluster_compar/GLP1R/msas/GLP1R_028_unrelaxed_rank_005_alphafold2_ptm_model_5_seed_001.pdb,48.14298734177216,0.68925,0.66645,12
af_cluster_compar/GLP1R/msas/GLP1R_031_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_001.pdb,63.0063797468354,0.65041,0.62741,81
af_cluster_compar/GLP1R/msas/GLP1R_020_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_001.pdb,51.60053164556962,0.43681,0.40839,10
af_cluster_compar/GLP1R/msas/GLP1R_119_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_001.pdb,48.99893670886076,0.60312,0.64709,6
af_cluster_compar/GLP1R/msas/GLP1R_049_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_001.pdb,41.612607594936726,0.36348,0.35843,4
af_cluster_compar/GLP1R/msas/GLP1R_126_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_001.pdb,42.29007594936709,0.4709,0.48096,4
af_cluster_compar/GLP1R/msas/GLP1R_044_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_001.pdb,40.6068607594937,0.36034,0.33167,4
af_cluster_compar/GLP1R/msas/GLP1R_130_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_001.pdb,62.46612658227846,0.7359,0.74949,31
af_cluster_compar/GLP1R/msas/GLP1R_098_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_001.pdb,39.03665822784811,0.44118,0.46634,4
af_cluster_compar/GLP1R/msas/GLP1R_114_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_001.pdb,60.34068354430378,0.82302,0.81762,16
af_cluster_compar/GLP1R/msas/GLP1R_128_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_001.pdb,51.84708860759494,0.68828,0.72522,12
af_cluster_compar/GLP1R/msas/GLP1R_001_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_001.pdb,58.505974683544316,0.36363,0.35307,42
af_cluster_compar/GLP1R/msas/GLP1R_061_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_001.pdb,43.68311392405057,0.50064,0.53238,4
af_cluster_compar/GLP1R/msas/GLP1R_113_unrelaxed_rank_005_alphafold2_ptm_model_5_seed_001.pdb,45.78389873417721,0.58639,0.57176,4
af_cluster_compar/GLP1R/msas/GLP1R_024_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_001.pdb,46.967088607595,0.70995,0.68909,6
af_cluster_compar/GLP1R/msas/GLP1R_150_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_001.pdb,43.77698734177215,0.43425,0.45012,4
af_cluster_compar/GLP1R/msas/GLP1R_079_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_001.pdb,56.975924050632905,0.6762,0.67647,5
af_cluster_compar/GLP1R/msas/GLP1R_079_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_001.pdb,53.23600000000004,0.5046,0.53692,5
af_cluster_compar/GLP1R/msas/GLP1R_131_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_001.pdb,40.19893670886077,0.52218,0.51466,4
af_cluster_compar/GLP1R/msas/GLP1R_136_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_001.pdb,46.62762025316456,0.59984,0.58267,4
af_cluster_compar/GLP1R/msas/GLP1R_112_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_001.pdb,42.09344303797467,0.38052,0.36703,12
af_cluster_compar/GLP1R/msas/GLP1R_016_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_001.pdb,38.84364556962026,0.47027,0.44182,5
af_cluster_compar/GLP1R/msas/GLP1R_080_unrelaxed_rank_005_alphafold2_ptm_model_5_seed_001.pdb,56.8145063291139,0.70275,0.67115,25
af_cluster_compar/GLP1R/msas/GLP1R_051_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_001.pdb,44.344632911392424,0.37124,0.34623,5
af_cluster_compar/GLP1R/msas/GLP1R_016_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_001.pdb,38.101468354430345,0.40248,0.41158,5
af_cluster_compar/GLP1R/msas/GLP1R_057_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_001.pdb,70.72313924050636,0.61032,0.65152,148
af_cluster_compar/GLP1R/msas/GLP1R_139_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_001.pdb,53.06407594936711,0.65483,0.62656,16
af_cluster_compar/GLP1R/msas/GLP1R_092_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_001.pdb,62.55172151898734,0.80687,0.86782,31
af_cluster_compar/GLP1R/msas/GLP1R_142_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_001.pdb,66.02172151898735,0.85558,0.82974,17
af_cluster_compar/GLP1R/msas/GLP1R_037_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_001.pdb,63.55675949367091,0.52105,0.54024,79
af_cluster_compar/GLP1R/msas/GLP1R_047_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_001.pdb,52.45179746835442,0.72226,0.68436,16
af_cluster_compar/GLP1R/msas/GLP1R_024_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_001.pdb,43.71136708860756,0.3831,0.42707,6
af_cluster_compar/GLP1R/msas/GLP1R_023_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_001.pdb,64.95544303797465,0.79119,0.81132,42
af_cluster_compar/GLP1R/msas/GLP1R_088_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_001.pdb,35.05605063291139,0.35556,0.33532,4
af_cluster_compar/GLP1R/msas/GLP1R_024_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_001.pdb,44.89470886075942,0.39774,0.39504,6
af_cluster_compar/GLP1R/msas/GLP1R_070_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_001.pdb,37.22926582278478,0.54864,0.60065,4
af_cluster_compar/GLP1R/msas/GLP1R_103_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_001.pdb,35.698860759493655,0.33838,0.37632,4
af_cluster_compar/GLP1R/msas/GLP1R_137_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_001.pdb,48.724886075949364,0.72777,0.70051,18
af_cluster_compar/GLP1R/msas/GLP1R_014_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_001.pdb,51.65875949367094,0.50064,0.52679,45
af_cluster_compar/GLP1R/msas/GLP1R_011_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_001.pdb,42.21734177215193,0.366,0.38587,6
af_cluster_compar/GLP1R/msas/GLP1R_018_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_001.pdb,38.928,0.3913,0.40956,13
af_cluster_compar/GLP1R/msas/GLP1R_066_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_001.pdb,52.624911392405046,0.6946,0.72141,9
af_cluster_compar/GLP1R/msas/GLP1R_087_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_001.pdb,38.129341772151925,0.51963,0.51585,4
af_cluster_compar/GLP1R/msas/GLP1R_027_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_001.pdb,42.80182278481015,0.36848,0.3788,5
af_cluster_compar/GLP1R/msas/GLP1R_101_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_001.pdb,40.10460759493671,0.38645,0.44154,7
af_cluster_compar/GLP1R/msas/GLP1R_100_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_001.pdb,41.95311392405061,0.42498,0.41484,7
af_cluster_compar/GLP1R/msas/GLP1R_112_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_001.pdb,48.41772151898735,0.39287,0.42457,12
af_cluster_compar/GLP1R/msas/GLP1R_091_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_001.pdb,47.36683544303797,0.48632,0.53092,13
af_cluster_compar/GLP1R/msas/GLP1R_104_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_001.pdb,47.20610126582277,0.61556,0.64569,23
af_cluster_compar/GLP1R/msas/GLP1R_105_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_001.pdb,40.07888607594937,0.62364,0.61998,7
af_cluster_compar/GLP1R/msas/GLP1R_112_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_001.pdb,47.337139240506346,0.50717,0.49112,12
af_cluster_compar/GLP1R/msas/GLP1R_014_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_001.pdb,45.13407594936706,0.43759,0.4479,45
af_cluster_compar/GLP1R/msas/GLP1R_004_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_001.pdb,46.42962025316454,0.33887,0.34935,20
af_cluster_compar/GLP1R/msas/GLP1R_104_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_001.pdb,46.64367088607591,0.47324,0.48069,23
af_cluster_compar/GLP1R/msas/GLP1R_103_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_001.pdb,33.56865822784809,0.30456,0.32694,4
af_cluster_compar/GLP1R/msas/GLP1R_133_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_001.pdb,43.457797468354435,0.49223,0.49275,5
af_cluster_compar/GLP1R/msas/GLP1R_067_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_001.pdb,37.17779746835445,0.44173,0.43614,4
af_cluster_compar/GLP1R/msas/GLP1R_137_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_001.pdb,46.82577215189876,0.38818,0.37987,18
af_cluster_compar/GLP1R/msas/GLP1R_001_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_001.pdb,58.27754430379755,0.35497,0.34499,42
af_cluster_compar/GLP1R/msas/GLP1R_018_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_001.pdb,40.48675949367089,0.58685,0.57865,13
af_cluster_compar/GLP1R/msas/GLP1R_014_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_001.pdb,55.81364556962024,0.57889,0.58651,45
af_cluster_compar/GLP1R/msas/GLP1R_051_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_001.pdb,43.70382278481011,0.62199,0.56866,5
af_cluster_compar/GLP1R/msas/GLP1R_133_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_001.pdb,44.01362025316456,0.49511,0.49422,5
af_cluster_compar/GLP1R/msas/GLP1R_044_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_001.pdb,38.79686075949371,0.41112,0.42775,4
af_cluster_compar/GLP1R/msas/GLP1R_031_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_001.pdb,66.48784810126584,0.67412,0.67316,81
af_cluster_compar/GLP1R/msas/GLP1R_057_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_001.pdb,68.45455696202536,0.61701,0.66721,148
af_cluster_compar/GLP1R/msas/GLP1R_060_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_001.pdb,48.350936708860786,0.61549,0.57968,8
af_cluster_compar/GLP1R/msas/GLP1R_078_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_001.pdb,59.95802531645571,0.69893,0.77632,12
af_cluster_compar/GLP1R/msas/GLP1R_116_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_001.pdb,38.02511392405062,0.3564,0.36421,4
af_cluster_compar/GLP1R/msas/GLP1R_035_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_001.pdb,42.11475949367091,0.51571,0.50398,4
af_cluster_compar/GLP1R/msas/GLP1R_078_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_001.pdb,62.68729113924052,0.73012,0.73644,12
af_cluster_compar/GLP1R/msas/GLP1R_060_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_001.pdb,44.65959493670887,0.58731,0.5969,8
af_cluster_compar/GLP1R/msas/GLP1R_057_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_001.pdb,65.9235189873418,0.57876,0.63725,148
af_cluster_compar/GLP1R/msas/GLP1R_088_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_001.pdb,39.64217721518985,0.43887,0.41201,4
af_cluster_compar/GLP1R/msas/GLP1R_142_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_001.pdb,66.63222784810128,0.8422,0.82592,17
af_cluster_compar/GLP1R/msas/GLP1R_141_unrelaxed_rank_005_alphafold2_ptm_model_4_seed_001.pdb,46.846126582278494,0.52415,0.53483,9
af_cluster_compar/GLP1R/msas/GLP1R_074_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_001.pdb,41.14820253164558,0.50614,0.53784,4
af_cluster_compar/GLP1R/msas/GLP1R_086_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_001.pdb,66.8705063291139,0.72215,0.73112,90
af_cluster_compar/GLP1R/msas/GLP1R_071_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_001.pdb,42.46751898734178,0.39356,0.37237,5
af_cluster_compar/GLP1R/msas/GLP1R_145_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_001.pdb,48.15802531645572,0.53079,0.49003,19
af_cluster_compar/GLP1R/msas/GLP1R_039_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_001.pdb,62.86151898734177,0.68557,0.73108,39
af_cluster_compar/GLP1R/msas/GLP1R_039_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_001.pdb,60.457822784810084,0.56475,0.58298,39
af_cluster_compar/GLP1R/msas/GLP1R_034_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_001.pdb,65.77508860759492,0.64171,0.65365,85
af_cluster_compar/GLP1R/msas/GLP1R_123_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_001.pdb,51.164303797468385,0.55773,0.55772,17
af_cluster_compar/GLP1R/msas/GLP1R_144_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_001.pdb,40.33420253164556,0.43173,0.43248,4
af_cluster_compar/GLP1R/msas/GLP1R_088_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_001.pdb,36.58873417721518,0.36002,0.35873,4
af_cluster_compar/GLP1R/msas/GLP1R_017_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_001.pdb,45.664506329113934,0.38992,0.38072,11
af_cluster_compar/GLP1R/msas/GLP1R_002_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_001.pdb,61.716354430379766,0.36539,0.35675,92
