PDB,plddt,seq_count,6fhz_tmscore,6hfb_tmscore
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_030/group_002188_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.5920607375271,13,0.89964,0.85189
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_030/group_002224_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.78848156182214,13,0.81921,0.92842
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_030/group_002196_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,90.69399132321043,13,0.87684,0.87013
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_030/group_002209_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.94373101952277,13,0.85191,0.89177
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_030/group_002183_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.00507592190888,13,0.87829,0.87104
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_030/group_002180_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,90.16418655097614,13,0.84375,0.89585
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_030/group_002225_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,90.68355748373101,13,0.87078,0.86848
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_030/group_002199_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,88.56947939262473,13,0.92377,0.8186
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_030/group_002234_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.80026030368764,13,0.80194,0.94839
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002261_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,90.45932754880694,13,0.89264,0.85348
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002318_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.7747071583514,13,0.82363,0.92682
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002257_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,88.89793926247287,13,0.77737,0.96637
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002297_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.52086767895878,13,0.81428,0.92816
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002310_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,90.08130151843818,13,0.89454,0.84983
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002298_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,88.65947939262472,13,0.78904,0.9578
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002260_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,90.15151843817789,13,0.83352,0.91406
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002291_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,87.84759219088939,13,0.78326,0.96366
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002284_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,88.19268980477224,13,0.88735,0.85691
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002289_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,90.26123644251626,13,0.86835,0.87877
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002321_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,90.25650759219089,13,0.93529,0.81898
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002277_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,88.86275488069414,13,0.8291,0.93252
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002288_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,91.09546637744035,13,0.88572,0.85757
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002294_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,88.68917570498915,13,0.78114,0.96317
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002299_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.07151843817788,13,0.846,0.89593
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002265_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.68301518438179,13,0.86354,0.88372
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002325_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,88.34748373101952,13,0.84564,0.89341
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002256_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,88.2525813449024,13,0.83339,0.92497
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002295_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,88.43774403470717,13,0.95484,0.79514
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002304_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.07351409978308,13,0.90365,0.84398
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002271_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.49028199566162,13,0.93633,0.82061
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002259_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.14462039045554,13,0.84926,0.88965
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002253_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.85872017353579,13,0.86055,0.88317
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002319_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.62817787418655,13,0.84171,0.90565
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002272_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,90.99694143167028,13,0.8515,0.88766
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002264_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,87.85069414316702,13,0.95181,0.80113
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002290_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,90.2047288503254,13,0.87445,0.87615
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002306_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,87.82409978308026,13,0.92593,0.80292
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002283_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,88.25472885032538,13,0.8932,0.8436
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002267_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.16952277657265,13,0.84949,0.90064
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002275_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.65301518438179,13,0.83498,0.91138
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002323_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.1416485900217,13,0.91115,0.8387
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002292_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.3826464208243,13,0.83738,0.90686
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002311_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.80644251626897,13,0.83349,0.91425
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002302_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,86.94746203904555,13,0.78338,0.96451
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002317_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,90.41969631236444,13,0.85656,0.87976
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002274_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.28581344902386,13,0.90489,0.83774
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002293_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,90.32075921908894,13,0.86919,0.87254
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002286_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,88.95694143167029,13,0.91362,0.82769
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002255_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.49978308026029,13,0.85277,0.8861
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002324_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,86.65644251626897,13,0.81652,0.92254
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002282_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.97036876355749,13,0.81584,0.93376
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002307_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.77225596529284,13,0.92466,0.82331
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002300_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.95140997830802,13,0.84677,0.88807
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002276_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,90.0518655097614,13,0.85473,0.88724
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002254_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,87.93824295010846,13,0.82493,0.92272
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002309_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.30559652928417,13,0.8635,0.88272
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002312_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,90.10561822125814,13,0.88436,0.86057
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002279_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,88.62867678958787,13,0.86954,0.87807
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002273_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.15533622559653,13,0.89066,0.85321
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002308_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.60843817787419,13,0.83274,0.90898
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002266_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.4269197396963,13,0.83206,0.91579
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002315_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,90.14223427331888,13,0.88777,0.85465
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002285_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.21099783080261,13,0.89231,0.84678
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002287_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,88.4924295010846,13,0.87348,0.87902
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002320_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,88.39659436008677,13,0.77393,0.96971
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002314_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,88.8199349240781,13,0.87505,0.87424
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002278_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.90290672451192,13,0.94066,0.81185
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002303_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.44631236442517,13,0.86127,0.88542
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002270_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.53088937093277,13,0.84373,0.90992
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002268_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.49898047722343,13,0.88944,0.85939
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002322_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,90.98162689804772,13,0.87139,0.86659
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002296_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.90301518438179,13,0.91109,0.83662
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002269_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,90.69325379609543,13,0.89512,0.85347
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002258_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.74067245119305,13,0.82021,0.93372
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002305_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.23880694143166,13,0.91258,0.83612
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002263_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.91041214750541,13,0.8398,0.89569
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002252_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,88.11173535791758,13,0.82407,0.92236
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002313_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.30362255965294,13,0.84375,0.90145
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002251_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,90.69670281995661,13,0.8906,0.85531
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002280_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.26414316702821,13,0.84355,0.89933
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002301_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.40698481561823,13,0.85975,0.87875
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002281_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,90.16401301518438,13,0.89273,0.85615
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002316_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,90.60455531453361,13,0.93996,0.81766
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_031/group_002262_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,87.81255965292843,13,0.87179,0.88275
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_032/group_002360_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.99056399132321,13,0.86679,0.87983
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_032/group_002357_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.60718004338395,13,0.95005,0.80414
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_032/group_002330_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.24418655097614,13,0.80634,0.94554
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_032/group_002380_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,88.98147505422993,13,0.88261,0.86494
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_032/group_002385_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,88.65852494577005,13,0.9432,0.80532
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_032/group_002386_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,90.22093275488069,13,0.86445,0.87748
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_032/group_002372_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,90.35268980477223,13,0.92175,0.8214
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_032/group_002378_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.08867678958785,13,0.92504,0.82239
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_032/group_002393_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,91.13880694143167,13,0.8234,0.927
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_032/group_002358_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.12383947939261,13,0.89738,0.84942
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_032/group_002388_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,90.41869848156182,13,0.88182,0.8607
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_032/group_002344_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.08898047722342,13,0.88477,0.85546
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_032/group_002342_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,90.93733188720174,13,0.91392,0.82943
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_032/group_002340_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.63392624728851,13,0.87073,0.87502
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_032/group_002348_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,88.19986984815618,13,0.87733,0.86232
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_032/group_002339_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.55444685466377,13,0.89699,0.84691
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_032/group_002334_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.34737527114967,13,0.92496,0.81905
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_032/group_002351_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.3911496746204,13,0.86789,0.87543
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_032/group_002345_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.03449023861171,13,0.82892,0.9226
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_032/group_002336_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.47154013015185,13,0.8837,0.86734
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_032/group_002350_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,87.83616052060738,13,0.78036,0.96404
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_032/group_002337_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.99329718004338,13,0.91455,0.82946
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_032/group_002367_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.07958785249458,13,0.8953,0.85341
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_032/group_002400_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,88.75986984815619,13,0.81356,0.93266
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_032/group_002359_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,88.72579175704989,13,0.84621,0.89444
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_032/group_002341_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,87.8897180043384,13,0.79029,0.95405
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_032/group_002349_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.51060737527115,13,0.82221,0.92942
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_032/group_002332_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,91.09863340563992,13,0.86378,0.87791
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_032/group_002384_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.34260303687635,13,0.94206,0.81353
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_032/group_002361_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.9762039045553,13,0.82209,0.92532
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_032/group_002369_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.51039045553145,13,0.90141,0.84451
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_032/group_002329_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,90.05620390455532,13,0.86472,0.87722
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_032/group_002368_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.5037093275488,13,0.86102,0.8886
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_032/group_002382_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,90.02086767895878,13,0.81966,0.93021
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_032/group_002326_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,87.54553145336226,13,0.77119,0.96309
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_032/group_002398_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,88.17462039045553,13,0.86283,0.87151
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_032/group_002352_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,88.70006507592191,13,0.8126,0.94097
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_032/group_002362_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,88.89188720173537,13,0.81489,0.93672
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_032/group_002371_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,88.15945770065075,13,0.82951,0.92093
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_032/group_002333_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.71956616052061,13,0.88812,0.86161
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_032/group_002383_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.59997830802602,13,0.83102,0.91575
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_032/group_002331_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,90.0967895878525,13,0.81211,0.94025
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_032/group_002355_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,90.74919739696314,13,0.87485,0.8697
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_032/group_002396_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,90.88381778741866,13,0.8775,0.86879
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_032/group_002370_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,88.31262472885031,13,0.78017,0.96273
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_032/group_002376_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,90.30687635574837,13,0.88968,0.85953
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_032/group_002338_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,88.47791757049893,13,0.89648,0.85085
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_032/group_002356_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,90.08075921908893,13,0.89843,0.8519
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_032/group_002366_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.89674620390454,13,0.91493,0.82703
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_032/group_002395_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.58661605206072,13,0.85699,0.88713
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_032/group_002381_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,88.98704989154012,13,0.90188,0.8438
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_032/group_002365_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.13232104121475,13,0.85705,0.88009
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_032/group_002391_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.33618221258133,13,0.95063,0.80477
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_032/group_002364_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.62793926247288,13,0.88277,0.86565
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_032/group_002397_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.85245119305857,13,0.90338,0.84377
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_032/group_002373_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.62984815618222,13,0.85957,0.88251
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_032/group_002377_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,88.08696312364424,13,0.91014,0.83306
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_032/group_002379_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.23193058568329,13,0.89313,0.85296
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_032/group_002335_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.63091106290673,13,0.87197,0.87051
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_032/group_002387_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.58036876355747,13,0.85401,0.89072
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_032/group_002394_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.74449023861173,13,0.86152,0.87705
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_032/group_002346_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,87.58401301518437,13,0.81744,0.92001
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_032/group_002363_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.23062906724512,13,0.89699,0.85149
results_updated/pfmate/run3/occurrence_voting_6fhz/batches/batch_032/group_002343_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,88.70882863340564,13,0.93888,0.81515
